,pos1,neg1,pos2,neg2,prompt,denoise,noise,x_shift,y_shift,zoom,rotation,seed_start,seed_end,seed_str,pos_prompt,neg_prompt
0,,,,,1.0,0.4,0.1,0.0,0.0,1.0,0.0,3444499013.0,,0,"But they decide. Guided by a force, :1.0 AND But they decide. Guided by a force, :0.0",", :1.0 AND , :0.0"
1,,,,,0.9933333333333333,0.4,0.1,0.0,0.0,1.0,0.0,3444499014.0,,0,"But they decide. Guided by a force, :0.9933333333333333 AND But they decide. Guided by a force, :0.00666666666666671",", :0.9933333333333333 AND , :0.00666666666666671"
2,,,,,0.9866666666666667,0.4,0.1,0.0,0.0,1.0,0.0,3444499015.0,,0,"But they decide. Guided by a force, :0.9866666666666667 AND But they decide. Guided by a force, :0.013333333333333308",", :0.9866666666666667 AND , :0.013333333333333308"
3,,,,,0.98,0.4,0.1,0.0,0.0,1.0,0.0,3444499016.0,,0,"But they decide. Guided by a force, :0.98 AND But they decide. Guided by a force, :0.020000000000000018",", :0.98 AND , :0.020000000000000018"
4,,,,,0.9733333333333334,0.4,0.1,0.0,0.0,1.0,0.0,3444499017.0,,0,"But they decide. Guided by a force, :0.9733333333333334 AND But they decide. Guided by a force, :0.026666666666666616",", :0.9733333333333334 AND , :0.026666666666666616"
5,,,,,0.9666666666666667,0.4,0.1,0.0,0.0,1.0,0.0,3444499018.0,,0,"But they decide. Guided by a force, :0.9666666666666667 AND But they decide. Guided by a force, :0.033333333333333326",", :0.9666666666666667 AND , :0.033333333333333326"
6,,,,,0.96,0.4,0.1,0.0,0.0,1.0,0.0,3444499019.0,,0,"But they decide. Guided by a force, :0.96 AND But they decide. Guided by a force, :0.040000000000000036",", :0.96 AND , :0.040000000000000036"
7,,,,,0.9533333333333334,0.4,0.1,0.0,0.0,1.0,0.0,3444499020.0,,0,"But they decide. Guided by a force, :0.9533333333333334 AND But they decide. Guided by a force, :0.046666666666666634",", :0.9533333333333334 AND , :0.046666666666666634"
8,,,,,0.9466666666666667,0.4,0.1,0.0,0.0,1.0,0.0,3444499021.0,,0,"But they decide. Guided by a force, :0.9466666666666667 AND But they decide. Guided by a force, :0.053333333333333344",", :0.9466666666666667 AND , :0.053333333333333344"
9,,,,,0.94,0.4,0.1,0.0,0.0,1.0,0.0,3444499022.0,,0,"But they decide. Guided by a force, :0.94 AND But they decide. Guided by a force, :0.06000000000000005",", :0.94 AND , :0.06000000000000005"
10,,,,,0.9333333333333333,0.4,0.1,0.0,0.0,1.0,0.0,3444499023.0,,0,"But they decide. Guided by a force, :0.9333333333333333 AND But they decide. Guided by a force, :0.06666666666666665",", :0.9333333333333333 AND , :0.06666666666666665"
11,,,,,0.9266666666666666,0.4,0.1,0.0,0.0,1.0,0.0,3444499024.0,,0,"But they decide. Guided by a force, :0.9266666666666666 AND But they decide. Guided by a force, :0.07333333333333336",", :0.9266666666666666 AND , :0.07333333333333336"
12,,,,,0.92,0.4,0.1,0.0,0.0,1.0,0.0,3444499025.0,,0,"But they decide. Guided by a force, :0.92 AND But they decide. Guided by a force, :0.07999999999999996",", :0.92 AND , :0.07999999999999996"
13,,,,,0.9133333333333333,0.4,0.1,0.0,0.0,1.0,0.0,3444499026.0,,0,"But they decide. Guided by a force, :0.9133333333333333 AND But they decide. Guided by a force, :0.08666666666666667",", :0.9133333333333333 AND , :0.08666666666666667"
